participant_alias,fold,support_seed,condition,shots,query_clip_count,query_positive_count,query_negative_count,adaptation_recipe,precision,recall,false_positive_rate,f1,tp,tn,fp,fn
P026,2,20260621,0,5,22,7,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,7,15,0,0
P026,2,20260621,5,5,22,7,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,7,15,0,0
P026,2,20260622,0,5,22,7,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,7,15,0,0
P026,2,20260622,5,5,22,7,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,7,15,0,0
P026,2,20260623,0,5,22,7,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,7,15,0,0
P026,2,20260623,5,5,22,7,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,7,15,0,0
P026,2,20260624,0,5,22,7,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,7,15,0,0
P026,2,20260624,5,5,22,7,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,7,15,0,0
P027,1,20260620,0,3,27,10,17,no_adaptation_zero_shot_fallback,1.0,0.8,0.0,0.888888888888889,8,17,0,2
P027,1,20260620,3,3,27,10,17,no_adaptation_zero_shot_fallback,1.0,0.8,0.0,0.888888888888889,8,17,0,2
P027,1,20260621,0,3,27,10,17,no_adaptation_zero_shot_fallback,1.0,0.9,0.0,0.9473684210526316,9,17,0,1
P027,1,20260621,3,3,27,10,17,no_adaptation_zero_shot_fallback,1.0,0.9,0.0,0.9473684210526316,9,17,0,1
P027,1,20260622,0,3,27,10,17,no_adaptation_zero_shot_fallback,1.0,0.8,0.0,0.888888888888889,8,17,0,2
P027,1,20260622,3,3,27,10,17,no_adaptation_zero_shot_fallback,1.0,0.8,0.0,0.888888888888889,8,17,0,2
P027,1,20260623,0,3,27,10,17,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,10,17,0,0
P027,1,20260623,3,3,27,10,17,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,10,17,0,0
P027,1,20260624,0,3,27,10,17,no_adaptation_zero_shot_fallback,1.0,0.8,0.0,0.888888888888889,8,17,0,2
P027,1,20260624,3,3,27,10,17,no_adaptation_zero_shot_fallback,1.0,0.8,0.0,0.888888888888889,8,17,0,2
P027,1,20260620,0,5,25,8,17,no_adaptation_zero_shot_fallback,1.0,0.875,0.0,0.9333333333333333,7,17,0,1
P027,1,20260620,5,5,25,8,17,no_adaptation_zero_shot_fallback,1.0,0.875,0.0,0.9333333333333333,7,17,0,1
P027,1,20260621,0,5,25,8,17,no_adaptation_zero_shot_fallback,1.0,0.875,0.0,0.9333333333333333,7,17,0,1
P027,1,20260621,5,5,25,8,17,no_adaptation_zero_shot_fallback,1.0,0.875,0.0,0.9333333333333333,7,17,0,1
P027,1,20260622,0,5,25,8,17,no_adaptation_zero_shot_fallback,1.0,0.75,0.0,0.8571428571428571,6,17,0,2
P027,1,20260622,5,5,25,8,17,no_adaptation_zero_shot_fallback,1.0,0.75,0.0,0.8571428571428571,6,17,0,2
P027,1,20260623,0,5,25,8,17,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,8,17,0,0
P027,1,20260623,5,5,25,8,17,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,8,17,0,0
P027,1,20260624,0,5,25,8,17,no_adaptation_zero_shot_fallback,1.0,0.75,0.0,0.8571428571428571,6,17,0,2
P027,1,20260624,5,5,25,8,17,no_adaptation_zero_shot_fallback,1.0,0.75,0.0,0.8571428571428571,6,17,0,2
P028,3,20260620,0,3,28,13,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,13,15,0,0
P028,3,20260620,3,3,28,13,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,13,15,0,0
P028,3,20260621,0,3,28,13,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,13,15,0,0
P028,3,20260621,3,3,28,13,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,13,15,0,0
P028,3,20260622,0,3,28,13,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,13,15,0,0
P028,3,20260622,3,3,28,13,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,13,15,0,0
P028,3,20260623,0,3,28,13,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,13,15,0,0
P028,3,20260623,3,3,28,13,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,13,15,0,0
P028,3,20260624,0,3,28,13,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,13,15,0,0
P028,3,20260624,3,3,28,13,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,13,15,0,0
P028,3,20260620,0,5,26,11,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,11,15,0,0
P028,3,20260620,5,5,26,11,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,11,15,0,0
P028,3,20260621,0,5,26,11,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,11,15,0,0
P028,3,20260621,5,5,26,11,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,11,15,0,0
P028,3,20260622,0,5,26,11,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,11,15,0,0
P028,3,20260622,5,5,26,11,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,11,15,0,0
P028,3,20260623,0,5,26,11,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,11,15,0,0
P028,3,20260623,5,5,26,11,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,11,15,0,0
P028,3,20260624,0,5,26,11,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,11,15,0,0
P028,3,20260624,5,5,26,11,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,11,15,0,0
P029,4,20260620,0,3,57,27,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,27,30,0,0
P029,4,20260620,3,3,57,27,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,27,30,0,0
P029,4,20260621,0,3,57,27,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,27,30,0,0
P029,4,20260621,3,3,57,27,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,27,30,0,0
P029,4,20260622,0,3,57,27,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,27,30,0,0
P029,4,20260622,3,3,57,27,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,27,30,0,0
P029,4,20260623,0,3,57,27,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,27,30,0,0
P029,4,20260623,3,3,57,27,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,27,30,0,0
P029,4,20260624,0,3,57,27,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,27,30,0,0
P029,4,20260624,3,3,57,27,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,27,30,0,0
P029,4,20260620,0,5,55,25,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,25,30,0,0
P029,4,20260620,5,5,55,25,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,25,30,0,0
P029,4,20260621,0,5,55,25,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,25,30,0,0
P029,4,20260621,5,5,55,25,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,25,30,0,0
P029,4,20260622,0,5,55,25,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,25,30,0,0
P029,4,20260622,5,5,55,25,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,25,30,0,0
P029,4,20260623,0,5,55,25,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,25,30,0,0
P029,4,20260623,5,5,55,25,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,25,30,0,0
P029,4,20260624,0,5,55,25,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,25,30,0,0
P029,4,20260624,5,5,55,25,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,25,30,0,0
P030,0,20260620,0,3,4,2,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,2,2,0,0
P030,0,20260620,3,3,4,2,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,2,2,0,0
P030,0,20260621,0,3,4,2,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,2,2,0,0
P030,0,20260621,3,3,4,2,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,2,2,0,0
P030,0,20260622,0,3,4,2,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,2,2,0,0
P030,0,20260622,3,3,4,2,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,2,2,0,0
P030,0,20260623,0,3,4,2,2,no_adaptation_zero_shot_fallback,1.0,0.5,0.0,0.6666666666666666,1,2,0,1
P030,0,20260623,3,3,4,2,2,no_adaptation_zero_shot_fallback,1.0,0.5,0.0,0.6666666666666666,1,2,0,1
P030,0,20260624,0,3,4,2,2,no_adaptation_zero_shot_fallback,1.0,0.5,0.0,0.6666666666666666,1,2,0,1
P030,0,20260624,3,3,4,2,2,no_adaptation_zero_shot_fallback,1.0,0.5,0.0,0.6666666666666666,1,2,0,1
P031,3,20260620,0,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.75,0.0,0.8571428571428571,6,15,0,2
P031,3,20260620,3,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.75,0.0,0.8571428571428571,6,15,0,2
P031,3,20260621,0,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.625,0.0,0.7692307692307693,5,15,0,3
P031,3,20260621,3,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.625,0.0,0.7692307692307693,5,15,0,3
P031,3,20260622,0,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.75,0.0,0.8571428571428571,6,15,0,2
P031,3,20260622,3,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.75,0.0,0.8571428571428571,6,15,0,2
P031,3,20260623,0,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.625,0.0,0.7692307692307693,5,15,0,3
P031,3,20260623,3,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.625,0.0,0.7692307692307693,5,15,0,3
P031,3,20260624,0,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.75,0.0,0.8571428571428571,6,15,0,2
P031,3,20260624,3,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.75,0.0,0.8571428571428571,6,15,0,2
P031,3,20260620,0,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,0.8333333333333334,0.0,0.9090909090909091,5,15,0,1
P031,3,20260620,5,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,0.8333333333333334,0.0,0.9090909090909091,5,15,0,1
P031,3,20260621,0,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,0.8333333333333334,0.0,0.9090909090909091,5,15,0,1
P031,3,20260621,5,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,0.8333333333333334,0.0,0.9090909090909091,5,15,0,1
P031,3,20260622,0,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,0.6666666666666666,0.0,0.8,4,15,0,2
P031,3,20260622,5,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,0.6666666666666666,0.0,0.8,4,15,0,2
P031,3,20260623,0,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,0.5,0.0,0.6666666666666666,3,15,0,3
P031,3,20260623,5,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,0.5,0.0,0.6666666666666666,3,15,0,3
P031,3,20260624,0,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,0.8333333333333334,0.0,0.9090909090909091,5,15,0,1
P031,3,20260624,5,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,0.8333333333333334,0.0,0.9090909090909091,5,15,0,1
P032,3,20260620,0,3,7,5,2,no_adaptation_zero_shot_fallback,1.0,0.8,0.0,0.888888888888889,4,2,0,1
P032,3,20260620,3,3,7,5,2,no_adaptation_zero_shot_fallback,1.0,0.8,0.0,0.888888888888889,4,2,0,1
P032,3,20260621,0,3,7,5,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,5,2,0,0
P032,3,20260621,3,3,7,5,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,5,2,0,0
P032,3,20260622,0,3,7,5,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,5,2,0,0
P032,3,20260622,3,3,7,5,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,5,2,0,0
P032,3,20260623,0,3,7,5,2,no_adaptation_zero_shot_fallback,1.0,0.8,0.0,0.888888888888889,4,2,0,1
P032,3,20260623,3,3,7,5,2,no_adaptation_zero_shot_fallback,1.0,0.8,0.0,0.888888888888889,4,2,0,1
P032,3,20260624,0,3,7,5,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,5,2,0,0
P032,3,20260624,3,3,7,5,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,5,2,0,0
P032,3,20260620,0,5,5,3,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,3,2,0,0
P032,3,20260620,5,5,5,3,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,3,2,0,0
P032,3,20260621,0,5,5,3,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,3,2,0,0
P032,3,20260621,5,5,5,3,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,3,2,0,0
P032,3,20260622,0,5,5,3,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,3,2,0,0
P032,3,20260622,5,5,5,3,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,3,2,0,0
P032,3,20260623,0,5,5,3,2,no_adaptation_zero_shot_fallback,1.0,0.6666666666666666,0.0,0.8,2,2,0,1
P032,3,20260623,5,5,5,3,2,no_adaptation_zero_shot_fallback,1.0,0.6666666666666666,0.0,0.8,2,2,0,1
P032,3,20260624,0,5,5,3,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,3,2,0,0
P032,3,20260624,5,5,5,3,2,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,3,2,0,0
P033,1,20260620,0,3,14,9,5,no_adaptation_zero_shot_fallback,1.0,0.2222222222222222,0.0,0.3636363636363636,2,5,0,7
P033,1,20260620,3,3,14,9,5,no_adaptation_zero_shot_fallback,1.0,0.2222222222222222,0.0,0.3636363636363636,2,5,0,7
P033,1,20260621,0,3,14,9,5,no_adaptation_zero_shot_fallback,1.0,0.3333333333333333,0.0,0.5,3,5,0,6
P033,1,20260621,3,3,14,9,5,no_adaptation_zero_shot_fallback,1.0,0.3333333333333333,0.0,0.5,3,5,0,6
P033,1,20260622,0,3,14,9,5,no_adaptation_zero_shot_fallback,1.0,0.2222222222222222,0.0,0.3636363636363636,2,5,0,7
P033,1,20260622,3,3,14,9,5,no_adaptation_zero_shot_fallback,1.0,0.2222222222222222,0.0,0.3636363636363636,2,5,0,7
P033,1,20260623,0,3,14,9,5,no_adaptation_zero_shot_fallback,1.0,0.2222222222222222,0.0,0.3636363636363636,2,5,0,7
P033,1,20260623,3,3,14,9,5,no_adaptation_zero_shot_fallback,1.0,0.2222222222222222,0.0,0.3636363636363636,2,5,0,7
P033,1,20260624,0,3,14,9,5,no_adaptation_zero_shot_fallback,1.0,0.2222222222222222,0.0,0.3636363636363636,2,5,0,7
P033,1,20260624,3,3,14,9,5,no_adaptation_zero_shot_fallback,1.0,0.2222222222222222,0.0,0.3636363636363636,2,5,0,7
P033,1,20260620,0,5,12,7,5,no_adaptation_zero_shot_fallback,1.0,0.2857142857142857,0.0,0.4444444444444445,2,5,0,5
P033,1,20260620,5,5,12,7,5,no_adaptation_zero_shot_fallback,1.0,0.2857142857142857,0.0,0.4444444444444445,2,5,0,5
P033,1,20260621,0,5,12,7,5,no_adaptation_zero_shot_fallback,1.0,0.42857142857142855,0.0,0.6,3,5,0,4
P033,1,20260621,5,5,12,7,5,no_adaptation_zero_shot_fallback,1.0,0.42857142857142855,0.0,0.6,3,5,0,4
P033,1,20260622,0,5,12,7,5,no_adaptation_zero_shot_fallback,1.0,0.14285714285714285,0.0,0.25,1,5,0,6
P033,1,20260622,5,5,12,7,5,no_adaptation_zero_shot_fallback,1.0,0.14285714285714285,0.0,0.25,1,5,0,6
P033,1,20260623,0,5,12,7,5,no_adaptation_zero_shot_fallback,1.0,0.2857142857142857,0.0,0.4444444444444445,2,5,0,5
P033,1,20260623,5,5,12,7,5,no_adaptation_zero_shot_fallback,1.0,0.2857142857142857,0.0,0.4444444444444445,2,5,0,5
P033,1,20260624,0,5,12,7,5,no_adaptation_zero_shot_fallback,1.0,0.14285714285714285,0.0,0.25,1,5,0,6
P033,1,20260624,5,5,12,7,5,no_adaptation_zero_shot_fallback,1.0,0.14285714285714285,0.0,0.25,1,5,0,6
P034,0,20260620,0,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,8,15,0,0
P034,0,20260620,3,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,8,15,0,0
P034,0,20260621,0,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,8,15,0,0
P034,0,20260621,3,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,8,15,0,0
P034,0,20260622,0,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,8,15,0,0
P034,0,20260622,3,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,8,15,0,0
P034,0,20260623,0,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,8,15,0,0
P034,0,20260623,3,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,8,15,0,0
P034,0,20260624,0,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,8,15,0,0
P034,0,20260624,3,3,23,8,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,8,15,0,0
P034,0,20260620,0,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,6,15,0,0
P034,0,20260620,5,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,6,15,0,0
P034,0,20260621,0,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,6,15,0,0
P034,0,20260621,5,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,6,15,0,0
P034,0,20260622,0,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,6,15,0,0
P034,0,20260622,5,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,6,15,0,0
P034,0,20260623,0,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,6,15,0,0
P034,0,20260623,5,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,6,15,0,0
P034,0,20260624,0,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,6,15,0,0
P034,0,20260624,5,5,21,6,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,6,15,0,0
P035,0,20260620,0,3,25,10,15,no_adaptation_zero_shot_fallback,1.0,0.9,0.0,0.9473684210526316,9,15,0,1
P035,0,20260620,3,3,25,10,15,no_adaptation_zero_shot_fallback,1.0,0.9,0.0,0.9473684210526316,9,15,0,1
P035,0,20260621,0,3,25,10,15,no_adaptation_zero_shot_fallback,1.0,0.9,0.0,0.9473684210526316,9,15,0,1
P035,0,20260621,3,3,25,10,15,no_adaptation_zero_shot_fallback,1.0,0.9,0.0,0.9473684210526316,9,15,0,1
P035,0,20260622,0,3,25,10,15,no_adaptation_zero_shot_fallback,1.0,0.9,0.0,0.9473684210526316,9,15,0,1
P035,0,20260622,3,3,25,10,15,no_adaptation_zero_shot_fallback,1.0,0.9,0.0,0.9473684210526316,9,15,0,1
P035,0,20260623,0,3,25,10,15,no_adaptation_zero_shot_fallback,1.0,0.8,0.0,0.888888888888889,8,15,0,2
P035,0,20260623,3,3,25,10,15,no_adaptation_zero_shot_fallback,1.0,0.8,0.0,0.888888888888889,8,15,0,2
P035,0,20260624,0,3,25,10,15,no_adaptation_zero_shot_fallback,1.0,0.8,0.0,0.888888888888889,8,15,0,2
P035,0,20260624,3,3,25,10,15,no_adaptation_zero_shot_fallback,1.0,0.8,0.0,0.888888888888889,8,15,0,2
P035,0,20260620,0,5,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.875,0.0,0.9333333333333333,7,15,0,1
P035,0,20260620,5,5,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.875,0.0,0.9333333333333333,7,15,0,1
P035,0,20260621,0,5,23,8,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,8,15,0,0
P035,0,20260621,5,5,23,8,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,8,15,0,0
P035,0,20260622,0,5,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.875,0.0,0.9333333333333333,7,15,0,1
P035,0,20260622,5,5,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.875,0.0,0.9333333333333333,7,15,0,1
P035,0,20260623,0,5,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.875,0.0,0.9333333333333333,7,15,0,1
P035,0,20260623,5,5,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.875,0.0,0.9333333333333333,7,15,0,1
P035,0,20260624,0,5,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.75,0.0,0.8571428571428571,6,15,0,2
P035,0,20260624,5,5,23,8,15,no_adaptation_zero_shot_fallback,1.0,0.75,0.0,0.8571428571428571,6,15,0,2
P036,2,20260620,0,3,92,52,40,no_adaptation_zero_shot_fallback,1.0,0.9807692307692307,0.0,0.9902912621359222,51,40,0,1
P036,2,20260620,3,3,92,52,40,no_adaptation_zero_shot_fallback,1.0,0.9807692307692307,0.0,0.9902912621359222,51,40,0,1
P036,2,20260621,0,3,92,52,40,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,52,40,0,0
P036,2,20260621,3,3,92,52,40,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,52,40,0,0
P036,2,20260622,0,3,92,52,40,no_adaptation_zero_shot_fallback,1.0,0.9807692307692307,0.0,0.9902912621359222,51,40,0,1
P036,2,20260622,3,3,92,52,40,no_adaptation_zero_shot_fallback,1.0,0.9807692307692307,0.0,0.9902912621359222,51,40,0,1
P036,2,20260623,0,3,92,52,40,no_adaptation_zero_shot_fallback,1.0,0.9807692307692307,0.0,0.9902912621359222,51,40,0,1
P036,2,20260623,3,3,92,52,40,no_adaptation_zero_shot_fallback,1.0,0.9807692307692307,0.0,0.9902912621359222,51,40,0,1
P036,2,20260624,0,3,92,52,40,no_adaptation_zero_shot_fallback,1.0,0.9807692307692307,0.0,0.9902912621359222,51,40,0,1
P036,2,20260624,3,3,92,52,40,no_adaptation_zero_shot_fallback,1.0,0.9807692307692307,0.0,0.9902912621359222,51,40,0,1
P036,2,20260620,0,5,90,50,40,no_adaptation_zero_shot_fallback,1.0,0.98,0.0,0.98989898989899,49,40,0,1
P036,2,20260620,5,5,90,50,40,no_adaptation_zero_shot_fallback,1.0,0.98,0.0,0.98989898989899,49,40,0,1
P036,2,20260621,0,5,90,50,40,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,50,40,0,0
P036,2,20260621,5,5,90,50,40,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,50,40,0,0
P036,2,20260622,0,5,90,50,40,no_adaptation_zero_shot_fallback,1.0,0.98,0.0,0.98989898989899,49,40,0,1
P036,2,20260622,5,5,90,50,40,no_adaptation_zero_shot_fallback,1.0,0.98,0.0,0.98989898989899,49,40,0,1
P036,2,20260623,0,5,90,50,40,no_adaptation_zero_shot_fallback,1.0,0.98,0.0,0.98989898989899,49,40,0,1
P036,2,20260623,5,5,90,50,40,no_adaptation_zero_shot_fallback,1.0,0.98,0.0,0.98989898989899,49,40,0,1
P036,2,20260624,0,5,90,50,40,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,50,40,0,0
P036,2,20260624,5,5,90,50,40,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,50,40,0,0
P037,3,20260620,0,3,91,34,57,no_adaptation_zero_shot_fallback,1.0,0.9117647058823529,0.0,0.9538461538461539,31,57,0,3
P037,3,20260620,3,3,91,34,57,no_adaptation_zero_shot_fallback,1.0,0.9117647058823529,0.0,0.9538461538461539,31,57,0,3
P037,3,20260621,0,3,91,34,57,no_adaptation_zero_shot_fallback,1.0,0.8823529411764706,0.0,0.9375,30,57,0,4
P037,3,20260621,3,3,91,34,57,no_adaptation_zero_shot_fallback,1.0,0.8823529411764706,0.0,0.9375,30,57,0,4
P037,3,20260622,0,3,91,34,57,no_adaptation_zero_shot_fallback,1.0,0.9117647058823529,0.0,0.9538461538461539,31,57,0,3
P037,3,20260622,3,3,91,34,57,no_adaptation_zero_shot_fallback,1.0,0.9117647058823529,0.0,0.9538461538461539,31,57,0,3
P037,3,20260623,0,3,91,34,57,no_adaptation_zero_shot_fallback,1.0,0.9117647058823529,0.0,0.9538461538461539,31,57,0,3
P037,3,20260623,3,3,91,34,57,no_adaptation_zero_shot_fallback,1.0,0.9117647058823529,0.0,0.9538461538461539,31,57,0,3
P037,3,20260624,0,3,91,34,57,no_adaptation_zero_shot_fallback,1.0,0.8823529411764706,0.0,0.9375,30,57,0,4
P037,3,20260624,3,3,91,34,57,no_adaptation_zero_shot_fallback,1.0,0.8823529411764706,0.0,0.9375,30,57,0,4
P037,3,20260620,0,5,89,32,57,no_adaptation_zero_shot_fallback,1.0,0.9375,0.0,0.967741935483871,30,57,0,2
P037,3,20260620,5,5,89,32,57,no_adaptation_zero_shot_fallback,1.0,0.9375,0.0,0.967741935483871,30,57,0,2
P037,3,20260621,0,5,89,32,57,no_adaptation_zero_shot_fallback,1.0,0.875,0.0,0.9333333333333333,28,57,0,4
P037,3,20260621,5,5,89,32,57,no_adaptation_zero_shot_fallback,1.0,0.875,0.0,0.9333333333333333,28,57,0,4
P037,3,20260622,0,5,89,32,57,no_adaptation_zero_shot_fallback,1.0,0.90625,0.0,0.9508196721311475,29,57,0,3
P037,3,20260622,5,5,89,32,57,no_adaptation_zero_shot_fallback,1.0,0.90625,0.0,0.9508196721311475,29,57,0,3
P037,3,20260623,0,5,89,32,57,no_adaptation_zero_shot_fallback,1.0,0.90625,0.0,0.9508196721311475,29,57,0,3
P037,3,20260623,5,5,89,32,57,no_adaptation_zero_shot_fallback,1.0,0.90625,0.0,0.9508196721311475,29,57,0,3
P037,3,20260624,0,5,89,32,57,no_adaptation_zero_shot_fallback,1.0,0.875,0.0,0.9333333333333333,28,57,0,4
P037,3,20260624,5,5,89,32,57,no_adaptation_zero_shot_fallback,1.0,0.875,0.0,0.9333333333333333,28,57,0,4
