change_label,changed_stage,delta_f1,delta_fpr,delta_recall,doctor_alias,f1,final_false_accepts,fpr,fpr_unstable,method,negative_query_count,positive_query_count,precision,recall,safety_pass,shot,stage1_misses,stage2_rejects,support_seed,zero_f1,zero_fpr,zero_precision,zero_recall
unchanged,stage2,0.0,0.0,0.0,D017,0.8571428571428571,0,0.0,False,stage2_cosine_prototype,5,4,1.0,0.75,True,5,1,0,20260624,0.8571428571428571,0.0,1.0,0.75
unchanged,stage2,0.0,0.0,0.0,D017,0.8571428571428571,0,0.0,False,stage2_finetune_bias_only,5,4,1.0,0.75,True,5,1,0,20260624,0.8571428571428571,0.0,1.0,0.75
unchanged,stage2,0.0,0.0,0.0,D017,0.8571428571428571,0,0.0,False,stage2_finetune_head,5,4,1.0,0.75,True,5,1,0,20260624,0.8571428571428571,0.0,1.0,0.75
unchanged,stage2,0.0,0.0,0.0,D017,0.8571428571428571,0,0.0,False,stage2_positive_bias,5,4,1.0,0.75,True,5,1,0,20260624,0.8571428571428571,0.0,1.0,0.75
unchanged,none,0.0,0.0,0.0,D017,0.8571428571428571,0,0.0,False,zero_shot,5,4,1.0,0.75,True,5,1,0,20260624,0.8571428571428571,0.0,1.0,0.75
unchanged,stage1,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage1_finetune_bias_only,18,33,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage1_finetune_head,18,33,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage1_stage2_combined,18,33,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_cosine_prototype,18,33,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_finetune_bias_only,18,33,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_finetune_head,18,33,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_positive_bias,18,33,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D018,1.0,0,0.0,False,zero_shot,18,33,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage1_finetune_bias_only,18,33,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage1_finetune_head,18,33,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage1_stage2_combined,18,33,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_cosine_prototype,18,33,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_finetune_bias_only,18,33,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_finetune_head,18,33,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_positive_bias,18,33,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D018,1.0,0,0.0,False,zero_shot,18,33,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage1_finetune_bias_only,18,33,1.0,0.9696969696969697,True,3,0,1,20260622,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage1,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage1_finetune_head,18,33,1.0,0.9696969696969697,True,3,0,1,20260622,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage1+stage2,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage1_stage2_combined,18,33,1.0,0.9696969696969697,True,3,0,1,20260622,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage2,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage2_cosine_prototype,18,33,1.0,0.9696969696969697,True,3,0,1,20260622,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage2,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage2_finetune_bias_only,18,33,1.0,0.9696969696969697,True,3,0,1,20260622,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage2,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage2_finetune_head,18,33,1.0,0.9696969696969697,True,3,0,1,20260622,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage2,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage2_positive_bias,18,33,1.0,0.9696969696969697,True,3,0,1,20260622,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,none,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,zero_shot,18,33,1.0,0.9696969696969697,True,3,0,1,20260622,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage1,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage1_finetune_bias_only,18,33,1.0,0.9696969696969697,True,3,0,1,20260623,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage1,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage1_finetune_head,18,33,1.0,0.9696969696969697,True,3,0,1,20260623,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage1+stage2,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage1_stage2_combined,18,33,1.0,0.9696969696969697,True,3,0,1,20260623,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage2,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage2_cosine_prototype,18,33,1.0,0.9696969696969697,True,3,0,1,20260623,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage2,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage2_finetune_bias_only,18,33,1.0,0.9696969696969697,True,3,0,1,20260623,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage2,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage2_finetune_head,18,33,1.0,0.9696969696969697,True,3,0,1,20260623,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage2,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage2_positive_bias,18,33,1.0,0.9696969696969697,True,3,0,1,20260623,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,none,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,zero_shot,18,33,1.0,0.9696969696969697,True,3,0,1,20260623,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage1,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage1_finetune_bias_only,18,33,1.0,0.9696969696969697,True,3,0,1,20260624,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage1,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage1_finetune_head,18,33,1.0,0.9696969696969697,True,3,0,1,20260624,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage1+stage2,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage1_stage2_combined,18,33,1.0,0.9696969696969697,True,3,0,1,20260624,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage2,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage2_cosine_prototype,18,33,1.0,0.9696969696969697,True,3,0,1,20260624,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage2,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage2_finetune_bias_only,18,33,1.0,0.9696969696969697,True,3,0,1,20260624,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage2,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage2_finetune_head,18,33,1.0,0.9696969696969697,True,3,0,1,20260624,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage2,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,stage2_positive_bias,18,33,1.0,0.9696969696969697,True,3,0,1,20260624,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,none,0.0,0.0,0.0,D018,0.9846153846153847,0,0.0,False,zero_shot,18,33,1.0,0.9696969696969697,True,3,0,1,20260624,0.9846153846153847,0.0,1.0,0.9696969696969697
unchanged,stage1,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage1_finetune_bias_only,18,31,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage1_finetune_head,18,31,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage1_stage2_combined,18,31,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_cosine_prototype,18,31,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_finetune_bias_only,18,31,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_finetune_head,18,31,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_positive_bias,18,31,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D018,1.0,0,0.0,False,zero_shot,18,31,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage1_finetune_bias_only,18,31,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage1_finetune_head,18,31,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage1_stage2_combined,18,31,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_cosine_prototype,18,31,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_finetune_bias_only,18,31,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_finetune_head,18,31,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_positive_bias,18,31,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D018,1.0,0,0.0,False,zero_shot,18,31,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage1_finetune_bias_only,18,31,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage1_finetune_head,18,31,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage1_stage2_combined,18,31,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_cosine_prototype,18,31,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_finetune_bias_only,18,31,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_finetune_head,18,31,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D018,1.0,0,0.0,False,stage2_positive_bias,18,31,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D018,1.0,0,0.0,False,zero_shot,18,31,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D018,0.9836065573770492,0,0.0,False,stage1_finetune_bias_only,18,31,1.0,0.967741935483871,True,5,0,1,20260623,0.9836065573770492,0.0,1.0,0.967741935483871
unchanged,stage1,0.0,0.0,0.0,D018,0.9836065573770492,0,0.0,False,stage1_finetune_head,18,31,1.0,0.967741935483871,True,5,0,1,20260623,0.9836065573770492,0.0,1.0,0.967741935483871
unchanged,stage1+stage2,0.0,0.0,0.0,D018,0.9836065573770492,0,0.0,False,stage1_stage2_combined,18,31,1.0,0.967741935483871,True,5,0,1,20260623,0.9836065573770492,0.0,1.0,0.967741935483871
unchanged,stage2,0.0,0.0,0.0,D018,0.9836065573770492,0,0.0,False,stage2_cosine_prototype,18,31,1.0,0.967741935483871,True,5,0,1,20260623,0.9836065573770492,0.0,1.0,0.967741935483871
unchanged,stage2,0.0,0.0,0.0,D018,0.9836065573770492,0,0.0,False,stage2_finetune_bias_only,18,31,1.0,0.967741935483871,True,5,0,1,20260623,0.9836065573770492,0.0,1.0,0.967741935483871
unchanged,stage2,0.0,0.0,0.0,D018,0.9836065573770492,0,0.0,False,stage2_finetune_head,18,31,1.0,0.967741935483871,True,5,0,1,20260623,0.9836065573770492,0.0,1.0,0.967741935483871
unchanged,stage2,0.0,0.0,0.0,D018,0.9836065573770492,0,0.0,False,stage2_positive_bias,18,31,1.0,0.967741935483871,True,5,0,1,20260623,0.9836065573770492,0.0,1.0,0.967741935483871
unchanged,none,0.0,0.0,0.0,D018,0.9836065573770492,0,0.0,False,zero_shot,18,31,1.0,0.967741935483871,True,5,0,1,20260623,0.9836065573770492,0.0,1.0,0.967741935483871
unchanged,stage1,0.0,0.0,0.0,D018,0.9836065573770492,0,0.0,False,stage1_finetune_bias_only,18,31,1.0,0.967741935483871,True,5,0,1,20260624,0.9836065573770492,0.0,1.0,0.967741935483871
unchanged,stage1,0.0,0.0,0.0,D018,0.9836065573770492,0,0.0,False,stage1_finetune_head,18,31,1.0,0.967741935483871,True,5,0,1,20260624,0.9836065573770492,0.0,1.0,0.967741935483871
unchanged,stage1+stage2,0.0,0.0,0.0,D018,0.9836065573770492,0,0.0,False,stage1_stage2_combined,18,31,1.0,0.967741935483871,True,5,0,1,20260624,0.9836065573770492,0.0,1.0,0.967741935483871
unchanged,stage2,0.0,0.0,0.0,D018,0.9836065573770492,0,0.0,False,stage2_cosine_prototype,18,31,1.0,0.967741935483871,True,5,0,1,20260624,0.9836065573770492,0.0,1.0,0.967741935483871
unchanged,stage2,0.0,0.0,0.0,D018,0.9836065573770492,0,0.0,False,stage2_finetune_bias_only,18,31,1.0,0.967741935483871,True,5,0,1,20260624,0.9836065573770492,0.0,1.0,0.967741935483871
unchanged,stage2,0.0,0.0,0.0,D018,0.9836065573770492,0,0.0,False,stage2_finetune_head,18,31,1.0,0.967741935483871,True,5,0,1,20260624,0.9836065573770492,0.0,1.0,0.967741935483871
unchanged,stage2,0.0,0.0,0.0,D018,0.9836065573770492,0,0.0,False,stage2_positive_bias,18,31,1.0,0.967741935483871,True,5,0,1,20260624,0.9836065573770492,0.0,1.0,0.967741935483871
unchanged,none,0.0,0.0,0.0,D018,0.9836065573770492,0,0.0,False,zero_shot,18,31,1.0,0.967741935483871,True,5,0,1,20260624,0.9836065573770492,0.0,1.0,0.967741935483871
unchanged,stage1,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_finetune_bias_only,45,32,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_finetune_head,45,32,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_stage2_combined,45,32,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_cosine_prototype,45,32,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_finetune_bias_only,45,32,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_finetune_head,45,32,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_positive_bias,45,32,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D019,1.0,0,0.0,False,zero_shot,45,32,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_finetune_bias_only,45,32,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_finetune_head,45,32,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_stage2_combined,45,32,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_cosine_prototype,45,32,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_finetune_bias_only,45,32,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_finetune_head,45,32,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_positive_bias,45,32,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D019,1.0,0,0.0,False,zero_shot,45,32,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_finetune_bias_only,45,32,1.0,1.0,True,3,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_finetune_head,45,32,1.0,1.0,True,3,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_stage2_combined,45,32,1.0,1.0,True,3,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_cosine_prototype,45,32,1.0,1.0,True,3,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_finetune_bias_only,45,32,1.0,1.0,True,3,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_finetune_head,45,32,1.0,1.0,True,3,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_positive_bias,45,32,1.0,1.0,True,3,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D019,1.0,0,0.0,False,zero_shot,45,32,1.0,1.0,True,3,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_finetune_bias_only,45,32,1.0,1.0,True,3,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_finetune_head,45,32,1.0,1.0,True,3,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_stage2_combined,45,32,1.0,1.0,True,3,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_cosine_prototype,45,32,1.0,1.0,True,3,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_finetune_bias_only,45,32,1.0,1.0,True,3,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_finetune_head,45,32,1.0,1.0,True,3,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_positive_bias,45,32,1.0,1.0,True,3,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D019,1.0,0,0.0,False,zero_shot,45,32,1.0,1.0,True,3,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_finetune_bias_only,45,32,1.0,1.0,True,3,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_finetune_head,45,32,1.0,1.0,True,3,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_stage2_combined,45,32,1.0,1.0,True,3,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_cosine_prototype,45,32,1.0,1.0,True,3,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_finetune_bias_only,45,32,1.0,1.0,True,3,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_finetune_head,45,32,1.0,1.0,True,3,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_positive_bias,45,32,1.0,1.0,True,3,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D019,1.0,0,0.0,False,zero_shot,45,32,1.0,1.0,True,3,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_finetune_bias_only,45,30,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_finetune_head,45,30,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_stage2_combined,45,30,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_cosine_prototype,45,30,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_finetune_bias_only,45,30,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_finetune_head,45,30,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_positive_bias,45,30,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D019,1.0,0,0.0,False,zero_shot,45,30,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_finetune_bias_only,45,30,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_finetune_head,45,30,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_stage2_combined,45,30,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_cosine_prototype,45,30,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_finetune_bias_only,45,30,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_finetune_head,45,30,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_positive_bias,45,30,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D019,1.0,0,0.0,False,zero_shot,45,30,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_finetune_bias_only,45,30,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_finetune_head,45,30,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_stage2_combined,45,30,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_cosine_prototype,45,30,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_finetune_bias_only,45,30,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_finetune_head,45,30,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage2_positive_bias,45,30,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D019,1.0,0,0.0,False,zero_shot,45,30,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D019,1.0,0,0.0,False,stage1_finetune_bias_only,45,30,1.0,1.0,True,5,0,0,20260623,1.0,0.0,1.0,1.0
