outer_fold,method,alpha,beta,threshold,top_k,query_rows,baseline_fpr,adapted_fpr,adapted_recall,adapted_f1,participant_macro_recall,participant_macro_f1,safety_passed,fpr_increase,selected_recipe
0,base_plus_prototype,2.0,0.0,1.3,1,7180,0.0057306590257879654,0.0057306590257879654,0.9566395663956639,0.9751381215469613,0.9505880129978178,0.9701594466369433,True,0.0,
0,prototype_only,0.0,0.0,0.55,3,7180,0.0057306590257879654,0.006017191977077364,0.9566395663956639,0.9750034525618009,0.9505880129978178,0.9698651125677749,True,0.00028653295128939875,
0,prototype_only,0.0,0.0,0.6000000000000001,3,7180,0.0057306590257879654,0.0057306590257879654,0.9566395663956639,0.9751381215469613,0.9505880129978178,0.9701594466369433,True,0.0,
0,prototype_only,0.0,0.0,0.65,3,7180,0.0057306590257879654,0.0057306590257879654,0.9566395663956639,0.9751381215469613,0.9505880129978178,0.9701594466369433,True,0.0,
0,prototype_only,0.0,0.0,0.7,3,7180,0.0057306590257879654,0.0057306590257879654,0.9566395663956639,0.9751381215469613,0.9505880129978178,0.9701594466369433,True,0.0,
0,prototype_only,0.0,0.0,0.75,3,7180,0.0057306590257879654,0.0057306590257879654,0.9547425474254743,0.9741462740218443,0.9489213463311511,0.9692805073408858,True,0.0,
0,prototype_only,0.0,0.0,0.8,3,7180,0.0057306590257879654,0.0057306590257879654,0.9544715447154472,0.974004424778761,0.948683251093056,0.9691523354880655,True,0.0,
0,prototype_only,0.0,0.0,0.85,3,7180,0.0057306590257879654,0.0057306590257879654,0.9544715447154472,0.974004424778761,0.948683251093056,0.9691523354880655,True,0.0,
0,prototype_only,0.0,0.0,0.8999999999999999,3,7180,0.0057306590257879654,0.0057306590257879654,0.9544715447154472,0.974004424778761,0.948683251093056,0.9691523354880655,True,0.0,
0,prototype_only,0.0,0.0,0.95,3,7180,0.0057306590257879654,0.0057306590257879654,0.9468834688346883,0.9700166574125486,0.9398133900173123,0.9638416115389444,True,0.0,
0,base_plus_prototype,0.25,0.0,0.5,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,0.25,0.0,0.55,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,0.25,0.0,0.6,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,0.25,0.0,0.65,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,0.25,0.0,0.7,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
