dev_delta_f1,dev_f1,dev_fpr,dev_recall,doctor_alias,method,recipe,safe,selected,shot,support_based
0.0,0.9287144573488185,0.0,0.8669158878504672,D017,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.034547708452297154,0.9632621658011157,0.006779661016949152,0.9360747663551402,D017,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9287144573488185,0.0,0.8669158878504672,D017,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.03673696467828591,0.9654514220271044,0.011864406779661017,0.9454205607476636,D017,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.00042885730290287416,0.9291433146517214,0.0,0.8676635514018691,D017,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.0021408583985835783,0.9308553157474021,0.0,0.8706542056074766,D017,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9287144573488185,0.0,0.8669158878504672,D017,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.034547708452297154,0.9632621658011157,0.006779661016949152,0.9360747663551402,D017,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9287144573488185,0.0,0.8669158878504672,D017,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.03673696467828591,0.9654514220271044,0.011864406779661017,0.9454205607476636,D017,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.00042885730290287416,0.9291433146517214,0.0,0.8676635514018691,D017,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.0021408583985835783,0.9308553157474021,0.0,0.8706542056074766,D017,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9287144573488185,0.0,0.8669158878504672,D017,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.034547708452297154,0.9632621658011157,0.006779661016949152,0.9360747663551402,D017,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9287144573488185,0.0,0.8669158878504672,D017,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.03673696467828591,0.9654514220271044,0.011864406779661017,0.9454205607476636,D017,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.00042885730290287416,0.9291433146517214,0.0,0.8676635514018691,D017,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.0021408583985835783,0.9308553157474021,0.0,0.8706542056074766,D017,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9287144573488185,0.0,0.8669158878504672,D017,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.034547708452297154,0.9632621658011157,0.006779661016949152,0.9360747663551402,D017,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9287144573488185,0.0,0.8669158878504672,D017,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.03673696467828591,0.9654514220271044,0.011864406779661017,0.9454205607476636,D017,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.00042885730290287416,0.9291433146517214,0.0,0.8676635514018691,D017,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.036670158035796874,0.9653846153846154,0.005084745762711864,0.9383177570093458,D017,positive_bias,"{""bias"": 0.1, ""method"": ""positive_bias""}",True,False,5,True
0.03903978802420194,0.9677542453730205,0.010169491525423728,0.9480373831775701,D017,positive_bias,"{""bias"": 0.25, ""method"": ""positive_bias""}",True,False,5,True
0.041005595974358044,0.9697200533231766,0.010169491525423728,0.9517757009345794,D017,positive_bias,"{""bias"": 0.5, ""method"": ""positive_bias""}",True,False,5,True
0.0426273532414263,0.9713418105902448,0.011864406779661017,0.9566355140186916,D017,positive_bias,"{""bias"": 1.0, ""method"": ""positive_bias""}",True,True,5,True
0.03870790881616526,0.9674223661649838,0.011864406779661017,0.9491588785046728,D017,target_prototype_fusion,"{""cosine_threshold"": 0.7, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.03792043302296422,0.9666348903717827,0.011864406779661017,0.9476635514018692,D017,target_prototype_fusion,"{""cosine_threshold"": 0.75, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.03574866836765078,0.9644631257164693,0.011864406779661017,0.9435514018691589,D017,target_prototype_fusion,"{""cosine_threshold"": 0.8, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.0360769701291761,0.9647914274779946,0.010169491525423728,0.942429906542056,D017,target_prototype_fusion,"{""cosine_threshold"": 0.85, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.036537990337877635,0.9652524476866962,0.006779661016949152,0.9398130841121496,D017,target_prototype_fusion,"{""cosine_threshold"": 0.9, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.0,0.921975122502827,0.0,0.8552447552447553,D018,no_adaptation,"{""method"": ""no_adaptation""}",True,False,3,False
0.00465276265386283,0.9266278851566898,0.0,0.8632867132867132,D018,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.921975122502827,0.0,0.8552447552447553,D018,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03718642429876329,0.9591615468015903,0.006872852233676976,0.9279720279720279,D018,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.921975122502827,0.0,0.8552447552447553,D018,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03945985507564831,0.9614349775784753,0.012027491408934709,0.9370629370629371,D018,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.00040618872550757246,0.9223813112283346,0.0,0.855944055944056,D018,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.00465276265386283,0.9266278851566898,0.0,0.8632867132867132,D018,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.921975122502827,0.0,0.8552447552447553,D018,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03718642429876329,0.9591615468015903,0.006872852233676976,0.9279720279720279,D018,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.921975122502827,0.0,0.8552447552447553,D018,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03945985507564831,0.9614349775784753,0.012027491408934709,0.9370629370629371,D018,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.00040618872550757246,0.9223813112283346,0.0,0.855944055944056,D018,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.005055453374119168,0.9270305758769462,0.0,0.8639860139860139,D018,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.921975122502827,0.0,0.8552447552447553,D018,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03756244975150835,0.9595375722543353,0.006872852233676976,0.9286713286713286,D018,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.921975122502827,0.0,0.8552447552447553,D018,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.039832300843058,0.961807423345885,0.012027491408934709,0.9377622377622378,D018,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.00040618872550757246,0.9223813112283346,0.0,0.855944055944056,D018,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.005457842057458029,0.927432964560285,0.0,0.8646853146853147,D018,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.921975122502827,0.0,0.8552447552447553,D018,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.0379382036076823,0.9599133261105093,0.006872852233676976,0.9293706293706294,D018,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.921975122502827,0.0,0.8552447552447553,D018,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.04020447957639861,0.9621796020792256,0.012027491408934709,0.9384615384615385,D018,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.00040618872550757246,0.9223813112283346,0.0,0.855944055944056,D018,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03786568791685474,0.9598408104196817,0.005154639175257732,0.9276223776223776,D018,positive_bias,"{""bias"": 0.1, ""method"": ""positive_bias""}",True,False,3,True
0.0410675757390101,0.9630426982418371,0.010309278350515464,0.9384615384615385,D018,positive_bias,"{""bias"": 0.25, ""method"": ""positive_bias""}",True,False,3,True
0.04292459096422174,0.9648997134670487,0.010309278350515464,0.941958041958042,D018,positive_bias,"{""bias"": 0.5, ""method"": ""positive_bias""}",True,False,3,True
0.04446543444112161,0.9664405569439486,0.012027491408934709,0.9465034965034965,D018,positive_bias,"{""bias"": 1.0, ""method"": ""positive_bias""}",True,True,3,True
0.038714161288233906,0.9606892837910609,0.012027491408934709,0.9356643356643357,D018,target_prototype_fusion,"{""cosine_threshold"": 0.7, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.037593610650811904,0.9595687331536389,0.012027491408934709,0.9335664335664335,D018,target_prototype_fusion,"{""cosine_threshold"": 0.75, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.036095779062766065,0.958070901565593,0.012027491408934709,0.9307692307692308,D018,target_prototype_fusion,"{""cosine_threshold"": 0.8, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.03677104935809894,0.9587461718609259,0.010309278350515464,0.9304195804195804,D018,target_prototype_fusion,"{""cosine_threshold"": 0.85, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.03718642429876329,0.9591615468015903,0.006872852233676976,0.9279720279720279,D018,target_prototype_fusion,"{""cosine_threshold"": 0.9, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.0,0.9244124497141648,0.0,0.8594488188976378,D018,no_adaptation,"{""method"": ""no_adaptation""}",True,False,5,False
0.002272528101174398,0.9266849778153392,0.0,0.8633858267716535,D018,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9244124497141648,0.0,0.8594488188976378,D018,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.03662651132479622,0.961038961038961,0.006932409012131715,0.9322834645669291,D018,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9244124497141648,0.0,0.8594488188976378,D018,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.038953089738331115,0.9633655394524959,0.012131715771230503,0.9421259842519685,D018,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0004552751535600308,0.9248677248677248,0.0,0.860236220472441,D018,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.002272528101174398,0.9266849778153392,0.0,0.8633858267716535,D018,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9244124497141648,0.0,0.8594488188976378,D018,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.03662651132479622,0.961038961038961,0.006932409012131715,0.9322834645669291,D018,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9244124497141648,0.0,0.8594488188976378,D018,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.038953089738331115,0.9633655394524959,0.012131715771230503,0.9421259842519685,D018,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0004552751535600308,0.9248677248677248,0.0,0.860236220472441,D018,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.002272528101174398,0.9266849778153392,0.0,0.8633858267716535,D018,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9244124497141648,0.0,0.8594488188976378,D018,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.03662651132479622,0.961038961038961,0.006932409012131715,0.9322834645669291,D018,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9244124497141648,0.0,0.8594488188976378,D018,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.038953089738331115,0.9633655394524959,0.012131715771230503,0.9421259842519685,D018,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0004552751535600308,0.9248677248677248,0.0,0.860236220472441,D018,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.002272528101174398,0.9266849778153392,0.0,0.8633858267716535,D018,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9244124497141648,0.0,0.8594488188976378,D018,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.03662651132479622,0.961038961038961,0.006932409012131715,0.9322834645669291,D018,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9244124497141648,0.0,0.8594488188976378,D018,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.038953089738331115,0.9633655394524959,0.012131715771230503,0.9421259842519685,D018,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0004552751535600308,0.9248677248677248,0.0,0.860236220472441,D018,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.038866105773763815,0.9632785554879286,0.005199306759098787,0.9346456692913386,D018,positive_bias,"{""bias"": 0.1, ""method"": ""positive_bias""}",True,False,5,True
0.0413823188975051,0.9657947686116699,0.010398613518197574,0.9448818897637795,D018,positive_bias,"{""bias"": 0.25, ""method"": ""positive_bias""}",True,False,5,True
0.04345903622961034,0.9678714859437751,0.010398613518197574,0.9488188976377953,D018,positive_bias,"{""bias"": 0.5, ""method"": ""positive_bias""}",True,False,5,True
0.04476289055805294,0.9691753402722177,0.012131715771230503,0.9531496062992126,D018,positive_bias,"{""bias"": 1.0, ""method"": ""positive_bias""}",True,True,5,True
0.04103552135855526,0.9654479710727201,0.012131715771230503,0.9460629921259842,D018,target_prototype_fusion,"{""cosine_threshold"": 0.7, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.04020355350256222,0.964616003216727,0.012131715771230503,0.944488188976378,D018,target_prototype_fusion,"{""cosine_threshold"": 0.75, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.0379087269934717,0.9623211767076365,0.012131715771230503,0.9401574803149606,D018,target_prototype_fusion,"{""cosine_threshold"": 0.8, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.03825152606787363,0.9626639757820384,0.010398613518197574,0.9389763779527559,D018,target_prototype_fusion,"{""cosine_threshold"": 0.85, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.038730523149342666,0.9631429728635075,0.006932409012131715,0.9362204724409449,D018,target_prototype_fusion,"{""cosine_threshold"": 0.9, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.0,0.9215132693393564,0.0,0.8544502617801047,D019,no_adaptation,"{""method"": ""no_adaptation""}",True,False,3,False
0.004648649701123331,0.9261619190404797,0.0,0.862478184991274,D019,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9215132693393564,0.0,0.8544502617801047,D019,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.037158450566797785,0.9586717199061542,0.007207207207207207,0.9270506108202443,D019,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9215132693393564,0.0,0.8544502617801047,D019,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.039432628188411534,0.9609458975277679,0.012612612612612612,0.9361256544502617,D019,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0004058275562222047,0.9219190968955786,0.0,0.8551483420593369,D019,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.004648649701123331,0.9261619190404797,0.0,0.862478184991274,D019,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9215132693393564,0.0,0.8544502617801047,D019,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.037158450566797785,0.9586717199061542,0.007207207207207207,0.9270506108202443,D019,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9215132693393564,0.0,0.8544502617801047,D019,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.039432628188411534,0.9609458975277679,0.012612612612612612,0.9361256544502617,D019,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0004058275562222047,0.9219190968955786,0.0,0.8551483420593369,D019,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.005050986936402269,0.9265642562757587,0.0,0.8631762652705061,D019,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9215132693393564,0.0,0.8544502617801047,D019,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.037534177891385134,0.9590474472307415,0.007207207207207207,0.9277486910994764,D019,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9215132693393564,0.0,0.8544502617801047,D019,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.0398047822365748,0.9613180515759312,0.012612612612612612,0.9368237347294939,D019,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0004058275562222047,0.9219190968955786,0.0,0.8551483420593369,D019,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.005453022795474993,0.9269662921348314,0.0,0.8638743455497382,D019,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9215132693393564,0.0,0.8544502617801047,D019,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03790963417732529,0.9594229035166817,0.007207207207207207,0.9284467713787086,D019,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9215132693393564,0.0,0.8544502617801047,D019,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.040176669794191766,0.9616899391335482,0.012612612612612612,0.937521815008726,D019,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0004058275562222047,0.9219190968955786,0.0,0.8551483420593369,D019,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03783632415657845,0.9593495934959348,0.005405405405405406,0.9267015706806283,D019,positive_bias,"{""bias"": 0.1, ""method"": ""positive_bias""}",True,False,3,True
0.041038244726223194,0.9625515140655796,0.010810810810810811,0.937521815008726,D019,positive_bias,"{""bias"": 0.25, ""method"": ""positive_bias""}",True,False,3,True
0.04289381347230514,0.9644070828116615,0.010810810810810811,0.9410122164048865,D019,positive_bias,"{""bias"": 0.5, ""method"": ""positive_bias""}",True,False,3,True
0.04498708703983101,0.9665003563791874,0.012612612612612612,0.9465968586387434,D019,positive_bias,"{""bias"": 1.0, ""method"": ""positive_bias""}",True,True,3,True
0.038687519473838305,0.9602007888131947,0.012612612612612612,0.9347294938917976,D019,target_prototype_fusion,"{""cosine_threshold"": 0.7, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.0375678505457836,0.95908111988514,0.012612612612612612,0.9326352530541012,D019,target_prototype_fusion,"{""cosine_threshold"": 0.75, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.03607120226380678,0.9575844716031632,0.012612612612612612,0.9298429319371728,D019,target_prototype_fusion,"{""cosine_threshold"": 0.8, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.036745096979463265,0.9582583663188197,0.010810810810810811,0.9294938917975567,D019,target_prototype_fusion,"{""cosine_threshold"": 0.85, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.037158450566797785,0.9586717199061542,0.007207207207207207,0.9270506108202443,D019,target_prototype_fusion,"{""cosine_threshold"": 0.9, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.0,0.9241175227224688,0.0,0.8589390962671906,D019,no_adaptation,"{""method"": ""no_adaptation""}",True,False,5,False
0.0022693154973161267,0.926386838219785,0.0,0.86286836935167,D019,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9241175227224688,0.0,0.8589390962671906,D019,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.03657939786099951,0.9606969205834683,0.007272727272727273,0.9316306483300589,D019,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9241175227224688,0.0,0.8589390962671906,D019,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.038904985316116414,0.9630225080385852,0.012727272727272728,0.9414538310412573,D019,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0004546302460499696,0.9245721529685188,0.0,0.8597249508840864,D019,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.0022693154973161267,0.926386838219785,0.0,0.86286836935167,D019,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9241175227224688,0.0,0.8589390962671906,D019,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
