adapted_f1,adapted_fpr,adapted_precision,adapted_recall,alpha,beta,changed_outputs,delta_f1,fold,margin,max_bias,max_threshold_drop,mean_paired_delta_f1,method,query_rows,safe,support_based,support_quantile,threshold,zero_f1,zero_fpr,zero_precision,zero_recall
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,1.0,0.25,,0.0,positive_bias_adaptation,2450,True,True,min,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,1.0,0.5,,0.0,positive_bias_adaptation,2450,True,True,min,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,1.0,1.0,,0.0,positive_bias_adaptation,2450,True,True,min,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,1.0,2.0,,0.0,positive_bias_adaptation,2450,True,True,min,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.0,,0.05,0.0,support_threshold_calibration,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.0,,0.1,0.0,support_threshold_calibration,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.0,,0.2,0.0,support_threshold_calibration,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.0,,0.3,0.0,support_threshold_calibration,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.05,,0.05,0.0,support_threshold_calibration,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.05,,0.1,0.0,support_threshold_calibration,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.05,,0.2,0.0,support_threshold_calibration,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.05,,0.3,0.0,support_threshold_calibration,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.1,,0.05,0.0,support_threshold_calibration,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.1,,0.1,0.0,support_threshold_calibration,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.1,,0.2,0.0,support_threshold_calibration,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.1,,0.3,0.0,support_threshold_calibration,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.15,,0.05,0.0,support_threshold_calibration,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.15,,0.1,0.0,support_threshold_calibration,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.15,,0.2,0.0,support_threshold_calibration,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.15,,0.3,0.0,support_threshold_calibration,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.0,0.25,,0.0,positive_bias_adaptation,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.0,0.5,,0.0,positive_bias_adaptation,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.0,1.0,,0.0,positive_bias_adaptation,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.0,2.0,,0.0,positive_bias_adaptation,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.25,0.25,,0.0,positive_bias_adaptation,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.25,0.5,,0.0,positive_bias_adaptation,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.25,1.0,,0.0,positive_bias_adaptation,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.25,2.0,,0.0,positive_bias_adaptation,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.5,0.25,,0.0,positive_bias_adaptation,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.5,0.5,,0.0,positive_bias_adaptation,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.5,1.0,,0.0,positive_bias_adaptation,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.5,2.0,,0.0,positive_bias_adaptation,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,1.0,0.25,,0.0,positive_bias_adaptation,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,1.0,0.5,,0.0,positive_bias_adaptation,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,1.0,1.0,,0.0,positive_bias_adaptation,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,1.0,2.0,,0.0,positive_bias_adaptation,2450,True,True,q20,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.0,,0.05,0.0,support_threshold_calibration,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.0,,0.1,0.0,support_threshold_calibration,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.0,,0.2,0.0,support_threshold_calibration,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.0,,0.3,0.0,support_threshold_calibration,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.05,,0.05,0.0,support_threshold_calibration,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.05,,0.1,0.0,support_threshold_calibration,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.05,,0.2,0.0,support_threshold_calibration,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.05,,0.3,0.0,support_threshold_calibration,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.1,,0.05,0.0,support_threshold_calibration,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.1,,0.1,0.0,support_threshold_calibration,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.1,,0.2,0.0,support_threshold_calibration,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.1,,0.3,0.0,support_threshold_calibration,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.15,,0.05,0.0,support_threshold_calibration,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.15,,0.1,0.0,support_threshold_calibration,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.15,,0.2,0.0,support_threshold_calibration,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.15,,0.3,0.0,support_threshold_calibration,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.0,0.25,,0.0,positive_bias_adaptation,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.0,0.5,,0.0,positive_bias_adaptation,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.0,1.0,,0.0,positive_bias_adaptation,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.0,2.0,,0.0,positive_bias_adaptation,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.25,0.25,,0.0,positive_bias_adaptation,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.25,0.5,,0.0,positive_bias_adaptation,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.25,1.0,,0.0,positive_bias_adaptation,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.25,2.0,,0.0,positive_bias_adaptation,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.5,0.25,,0.0,positive_bias_adaptation,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.5,0.5,,0.0,positive_bias_adaptation,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.5,1.0,,0.0,positive_bias_adaptation,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,0.5,2.0,,0.0,positive_bias_adaptation,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,1.0,0.25,,0.0,positive_bias_adaptation,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,1.0,0.5,,0.0,positive_bias_adaptation,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,1.0,1.0,,0.0,positive_bias_adaptation,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,,,False,0.0,0,1.0,2.0,,0.0,positive_bias_adaptation,2450,True,True,median,,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.25,0.0,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.5,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.25,0.0,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.75,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.25,0.0,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.8510254621505737,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.25,0.0,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.9,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.25,0.0,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,1.0,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.25,0.25,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.5,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.25,0.25,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.75,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.25,0.25,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.8510254621505737,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.25,0.25,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.9,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9788293897882939,0.0,1.0,0.9585365853658536,0.25,0.25,True,-0.0029586896819047137,0,,,,-0.007996001999000508,prototype_fusion,2450,True,True,,1.0,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.25,0.5,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.5,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.25,0.5,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.75,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.25,0.5,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.8510254621505737,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.25,0.5,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.9,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9788293897882939,0.0,1.0,0.9585365853658536,0.25,0.5,True,-0.0029586896819047137,0,,,,-0.007996001999000508,prototype_fusion,2450,True,True,,1.0,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.5,0.0,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.5,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.5,0.0,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.75,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.5,0.0,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.8510254621505737,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.5,0.0,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.9,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.5,0.0,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,1.0,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.5,0.25,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.5,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.5,0.25,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.75,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.5,0.25,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.8510254621505737,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.5,0.25,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.9,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.5,0.25,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,1.0,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.5,0.5,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.5,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.5,0.5,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.75,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.5,0.5,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.8510254621505737,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,0.5,0.5,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.9,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9800995024875622,0.0,1.0,0.9609756097560975,0.5,0.5,True,-0.0016885769826364694,0,,,,-0.004471928169653789,prototype_fusion,2450,True,True,,1.0,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,1.0,0.0,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.5,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,1.0,0.0,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.75,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,1.0,0.0,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.8510254621505737,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,1.0,0.0,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.9,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,1.0,0.0,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,1.0,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,1.0,0.25,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.5,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,1.0,0.25,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.75,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,1.0,0.25,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.8510254621505737,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,1.0,0.25,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.9,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,1.0,0.25,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,1.0,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,1.0,0.5,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.5,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,1.0,0.5,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.75,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,1.0,0.5,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.8510254621505737,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,1.0,0.5,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.9,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,1.0,0.5,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,1.0,0.9817880794701986,0.0,1.0,0.9642276422764228
0.9817880794701986,0.0,1.0,0.9642276422764228,2.0,0.0,False,0.0,0,,,,0.0,prototype_fusion,2450,True,True,,0.5,0.9817880794701986,0.0,1.0,0.9642276422764228
